sos,eos,tos,anomaly_true,anomaly_pred,mse
72,96,75,0,0,0.0001817274751374498
75,97,75,0,0,0.00014002883108332753
75,97,75,0,0,0.002324743429198861
74,98,75,1,1,0.0012132477713748813
74,96,75,0,1,0.0018738493090495467
75,98,75,1,1,0.0011114939115941525
78,96,75,0,0,0.001307963626459241
75,96,75,0,0,0.0008887241128832102
76,96,75,0,0,0.001961459405720234
73,99,75,1,1,0.0023080967366695404
73,97,75,1,1,0.0004485993122216314
74,97,75,0,0,0.0035956166684627533
79,96,75,0,0,0.000609822862315923
72,97,75,1,1,0.0021460244897753
74,97,75,1,1,0.0039643337950110435
68,87,75,0,0,0.0016859073657542467
70,96,75,0,0,0.0005516476812772453
77,98,75,0,0,0.004317039158195257
75,96,75,0,0,0.00030052498914301395
77,96,75,0,0,0.0007124589174054563
73,96,75,0,0,0.0015152220148593187
75,96,75,0,0,0.0017568146577104926
76,96,75,1,0,0.0008685540524311364
89,98,75,0,0,0.0007679086411371827
75,98,75,0,0,0.0005069465842097998
89,97,75,0,1,0.0020979018881917
79,96,75,0,0,0.0009158405591733754
71,97,75,0,0,0.00023201083240564913
72,97,75,0,0,0.0003140365006402135
71,97,75,1,0,0.0005365986726246774
76,95,75,1,1,0.0019891634583473206
75,97,75,0,0,0.00026149291079491377
75,97,75,0,0,0.004461194854229689
77,97,75,0,0,0.001963881542906165
75,95,75,0,0,0.004363198298960924
72,97,75,0,0,0.0007449304102919996
81,94,75,0,0,0.0002375845069764182
74,97,75,0,0,0.0008374016615562141
76,95,75,0,1,0.002470736624673009
75,97,75,0,0,0.0015386095037683845
75,96,75,0,0,0.0008207964710891247
71,96,75,0,0,0.0014630967052653432
76,96,75,0,1,0.0013073139125481248
72,96,75,1,1,0.0028836913406848907
77,96,75,0,0,0.0004600740212481469
74,94,75,0,0,0.0012519790325313807
73,96,75,1,1,0.00016863692144397646
73,97,75,0,0,0.0007694974192418158
79,96,75,0,0,0.0006615084130316973
78,96,75,0,0,0.00067469896748662
78,96,75,0,0,0.0004617567465174943
74,96,75,0,0,0.0008072022465057671
74,97,75,1,1,0.00024508204660378397
76,96,75,0,0,0.0001784673659130931
79,98,75,0,1,0.002109628403559327
72,90,75,1,1,0.0007848432869650424
76,94,75,0,0,0.0020963905844837427
76,97,75,0,0,0.0015024681342765689
76,96,75,0,0,0.0029423509258776903
80,96,75,0,0,0.0010749171487987041
79,97,75,0,1,0.00035306031350046396
87,98,75,0,0,0.0048254127614200115
74,96,75,1,1,0.002050640294328332
73,98,75,1,1,0.0015508139040321112
77,97,75,0,0,0.00020857926574535668
79,96,75,0,1,0.002866819966584444
77,95,75,0,0,0.003162478329613805
72,97,75,1,1,0.0013224780559539795
78,96,75,0,0,0.0015644094673916698
78,97,75,0,0,0.0002064226719085127
72,94,75,1,0,0.0021899931598454714
80,97,75,0,0,0.001008473220281303
76,95,75,0,0,0.0054797218181192875
71,94,75,1,1,0.00016848579980432987
76,96,75,0,0,0.0022383606992661953
80,97,75,0,0,0.000490341626573354
76,96,75,0,0,0.000609569950029254
78,97,75,0,0,0.002621560823172331
79,97,75,0,0,0.00018719736544881016
82,96,75,0,0,0.005607976112514734
89,98,75,1,1,0.002887145383283496
75,96,75,0,0,0.0011268517700955272
73,96,75,1,0,0.00052913703257218
76,96,75,0,0,0.002457020105794072
76,95,75,0,0,0.0017047751462087035
89,95,75,1,0,0.003094525309279561
78,96,75,1,1,0.000592520518694073
77,97,75,0,0,0.001039719209074974
81,97,75,0,0,0.00044284266186878085
74,96,75,0,1,0.002284354530274868
74,97,75,1,1,0.0021401038393378258
77,97,75,0,0,0.0012759368401020765
78,96,75,0,0,0.0017041700193658471
79,95,75,0,1,0.0031911006662994623
74,96,75,1,1,0.0005825987318530679
79,97,75,0,0,0.0006638814811594784
75,96,75,0,0,0.0010925463866442442
75,97,75,0,0,0.00037014015833847225
76,95,75,1,1,0.0021339189261198044
72,96,75,0,0,0.0008328086114488542
74,98,75,1,0,0.001124155125580728
88,99,75,0,0,0.0005879985401406884
76,96,75,0,0,0.0010251469211652875
75,97,75,1,1,0.0009111537947319448
75,97,75,0,0,0.0005554919480346143
74,95,75,0,0,0.001654899213463068
75,96,75,0,0,0.0003054449043702334
73,97,75,1,1,0.0005676122382283211
74,97,75,0,0,0.0002832831523846835
76,96,75,0,0,0.0013889216352254152
76,97,75,0,0,0.0009623553487472236
74,98,75,1,1,0.0018737876089289784
75,96,75,1,1,0.0014371316647157073
70,90,75,0,0,0.0020677160937339067
80,96,75,0,0,0.004993082024157047
80,96,75,0,0,0.0015566659858450294
79,96,75,0,0,0.00023491098545491695
77,97,75,0,0,0.0018345725256949663
76,97,75,0,0,0.001995060360059142
77,94,75,0,0,0.0007467711693607271
82,103,75,1,0,0.00374429184012115
75,94,75,1,0,0.008762476034462452
77,96,75,0,0,0.00018697240739129484
80,96,75,0,0,0.00105822563637048
74,95,75,0,0,0.0014910460449755192
73,83,75,1,0,0.0013309638015925884
73,98,75,1,1,0.001463375985622406
76,97,75,1,1,0.0007604513084515929
79,96,75,0,0,0.0024548254441469908
80,96,75,0,0,0.005605952814221382
78,96,75,1,1,0.000721414980944246
72,97,75,1,1,0.0005607276689261198
76,93,75,1,0,0.00042727740947157145
74,96,75,0,0,0.00204679393209517
75,98,75,1,1,0.0011503022396937013
75,98,75,0,1,0.001212012255564332
79,96,75,0,0,0.0007698669214732945
73,91,75,0,0,0.0012923951726406813
73,96,75,0,0,0.0009815170196816325
77,97,75,0,0,0.0008693821146152914
69,84,75,0,0,0.0005508835311047733
79,97,75,0,0,0.0029821270145475864
76,96,75,0,0,0.0020230074878782034
82,97,75,1,0,0.005088134203106165
76,95,75,0,0,0.0007017339230515063
77,94,75,0,0,0.007415945176035166
74,96,75,0,0,0.0017525291768833995
83,97,75,0,0,0.0007356495480053127
74,97,75,0,1,0.001007390907034278
71,97,75,1,0,0.0019310936331748962
73,93,75,0,0,0.0037959222681820393
76,96,75,0,0,0.0007882017525844276
75,96,75,0,0,0.0007429746328853071
77,95,75,0,0,0.002123449929058552
76,96,75,1,1,0.0008166983025148511
73,98,75,1,1,0.0016761685255914927
73,97,75,1,1,0.0007350366795435548
78,96,75,1,1,0.0006223401869647205
75,94,75,0,0,0.0016614421037957072
77,96,75,0,0,0.0002994430542457849
80,97,75,0,0,0.001774272765032947
75,98,75,0,0,0.0004356819554232061
74,95,75,0,0,0.002712757559493184
71,96,75,1,0,0.0012632671277970076
81,97,75,0,0,0.002523970091715455
73,96,75,0,0,0.0008972293580882251
73,95,75,0,0,9.058597788680345e-05
74,94,75,0,0,0.0009764721035026014
74,95,75,0,0,0.004725745413452387
80,96,75,0,0,0.0008378442726098001
74,96,75,0,0,0.0006028047646395862
74,96,75,0,0,0.0004347592475824058
77,97,75,0,0,0.0006587214302271605
75,95,75,0,0,0.002969554625451565
75,97,75,0,0,0.0007808970403857529
80,96,75,0,0,0.0003372400242369622
75,96,75,0,0,0.004964113235473633
75,96,75,1,0,0.0011957641690969467
77,97,75,0,1,0.0005322384531609714
79,97,75,0,1,0.00231356592848897
79,95,75,0,0,0.0034453216940164566
74,98,75,1,1,0.0017731478437781334
72,98,75,1,1,0.0011413258034735918
71,96,75,0,0,0.004286325536668301
74,99,75,0,0,0.0008971026982180774
76,97,75,0,0,0.0014542394783347845
78,96,75,0,0,0.0003358611720614135
85,96,75,0,0,0.0020859120413661003
78,96,75,0,0,0.0004894612939096987
72,97,75,1,1,0.001083849580027163
77,96,75,0,0,0.0009706320706754923
77,96,75,0,0,0.0013250102056190372
78,96,75,0,0,0.0007696369430050254
72,98,75,1,1,0.0021577435545623302
76,96,75,1,1,0.0008225762867368758
77,96,75,0,0,0.0031559299677610397
75,98,75,0,0,0.00031905696960166097
77,98,75,0,0,0.0012800184777006507
76,97,75,0,0,0.003670627251267433
68,98,75,0,0,0.0009475736296735704
87,96,75,0,0,0.007830284535884857
74,96,75,0,1,0.0016799564473330975
87,96,75,0,0,0.0014003280084580183
87,96,75,0,0,0.0007126835989765823
74,97,75,1,0,0.0031468800734728575
80,96,75,1,0,0.0009448166820220649
76,95,75,0,0,0.00074919214239344
75,96,75,0,0,0.0008190350490622222
71,97,75,1,1,0.0012159767793491483
79,96,75,1,1,0.0003147316165268421
82,96,75,0,0,0.00040952209383249283
77,93,75,0,0,0.0005183820030651987
76,95,75,0,0,0.0007202170672826469
79,96,75,0,0,0.0010517749469727278
76,96,75,1,0,0.0012798289535567164
74,96,75,0,0,0.0006954015698283911
82,97,75,0,0,0.006321413908153772
74,96,75,0,0,0.0009113980340771377
83,97,75,0,0,0.0041591511107981205
70,91,75,0,1,0.0005399181391112506
80,95,75,0,1,0.0030281925573945045
77,98,75,0,0,0.0019766585901379585
73,97,75,1,1,0.0007936951005831361
75,96,75,0,0,0.0012115369318053126
74,97,75,1,1,0.00025659630773589015
88,97,75,1,1,0.0004642774583771825
72,97,75,1,1,0.0011484373826533556
81,97,75,0,0,0.0024074213579297066
88,98,75,0,0,0.0005321932258084416
77,97,75,1,1,0.002706828061491251
74,96,75,0,0,0.003337755100801587
78,97,75,0,0,0.003770018694922328
73,97,75,1,1,0.0006926868809387088
74,97,75,0,0,0.0008715676958672702
71,97,75,0,0,0.001208999427035451
73,98,75,0,0,0.0007635366055183113
75,98,75,1,1,0.0021385066211223602
74,94,75,0,0,0.0036071245558559895
75,96,75,0,1,0.0025058931205421686
77,93,75,0,0,0.000501052534673363
73,95,75,0,0,0.00011379276838852093
71,97,75,0,0,0.0028092528227716684
77,96,75,0,0,0.0026775426231324673
72,93,75,0,0,0.0020114262588322163
79,95,75,1,1,0.001678319415077567
77,96,75,1,0,0.0022070726845413446
75,95,75,1,1,0.0005897851660847664
79,98,75,0,0,0.0018308847211301327
79,98,75,0,0,0.001265109283849597
86,96,75,0,0,0.0011458281660452485
71,96,75,0,0,0.00025105761596933007
79,97,75,0,0,0.00039341425872407854
75,95,75,0,0,0.0002535392704885453
78,96,75,1,1,0.0012929821386933327
86,97,75,0,0,0.0013229039032012224
79,97,75,0,0,0.001043129712343216
74,95,75,1,0,0.003987705335021019
72,96,75,0,0,0.0007122208480723202
76,97,75,0,0,0.00021470947831403464
73,95,75,0,0,0.00094352982705459
75,96,75,0,0,0.000698436051607132
73,96,75,1,1,0.003905765013769269
74,98,75,1,1,0.0018130498938262463
79,97,75,0,0,0.0002023267006734386
75,96,75,1,1,0.0011860828381031752
79,96,75,0,0,0.0004933144082315266
76,96,75,0,0,0.0007311762892641127
88,95,75,0,0,0.000210747733945027
77,97,75,0,0,0.0013963017845526338
76,98,75,0,0,0.0015003313310444355
77,98,75,0,0,0.0032172203063964844
74,97,75,1,0,0.0014438314829021692
78,96,75,0,0,0.003279714845120907
78,95,75,0,0,0.0026735193096101284
72,97,75,1,1,0.0009801576379686594
75,98,75,0,0,0.0006937741418369114
74,95,75,0,0,0.00033716807956807315
78,97,75,0,0,0.0012052681995555758
81,96,75,0,0,0.005152040161192417
78,97,75,0,0,0.0017527653835713863
72,96,75,0,0,0.0019231806509196758
74,94,75,0,0,0.0004568245785776526
77,96,75,0,0,0.0008949979091994464
77,96,75,0,0,0.002296482678502798
85,95,75,0,0,0.0003025116166099906
75,96,75,0,0,0.0007424902869388461
76,96,75,0,0,0.000824654009193182
88,100,75,0,0,0.0015588015085086226
75,97,75,1,1,0.0016835150308907032
78,95,75,1,0,0.0007099268841557205
76,95,75,0,1,0.00330345518887043
76,96,75,0,0,0.0042967721819877625
75,97,75,0,0,0.0002350542927160859
78,97,75,0,0,0.0013075702590867877
78,97,75,0,0,0.0013792697573080659
78,97,75,0,0,0.0007584886625409126
72,97,75,0,0,0.0008599090506322682
88,97,75,0,0,0.001452652388252318
80,97,75,1,0,0.006047663278877735
76,97,75,1,1,0.003200656734406948
70,97,75,0,0,0.00016008358215913177
74,97,75,0,0,0.0004600267857313156
83,97,75,0,0,0.00032516909413971007
82,97,75,0,0,0.0006226275581866503
78,95,75,0,0,0.002778687747195363
75,96,75,0,0,0.00024963647592812777
78,96,75,0,0,0.001445312867872417
77,96,75,0,0,0.0007750666118226945
81,97,75,0,0,0.0011231728130951524
80,97,75,0,0,0.00429605133831501
79,96,75,0,0,0.0005117998807691038
77,96,75,0,0,0.00022023981728125364
74,96,75,0,0,0.003646757220849395
77,94,75,0,0,0.0007005210500210524
76,96,75,0,0,8.694249845575541e-05
73,96,75,0,0,0.00461296271532774
75,96,75,1,1,0.000311696610879153
74,98,75,1,1,0.0016083125956356525
76,97,75,0,0,0.0027579248417168856
81,97,75,0,0,0.003217661054804921
88,96,75,0,0,0.002095775445923209
80,98,75,0,0,0.0003256502968724817
78,96,75,0,0,0.0007844837382435799
76,95,75,0,1,0.0012400010600686073
75,94,75,0,0,0.00026409627753309906
76,95,75,0,1,0.0019579108338803053
72,97,75,1,1,0.0055595990270376205
79,97,75,1,1,0.0029754983261227608
84,97,75,0,0,0.00321960705332458
78,94,75,0,0,0.005447539500892162
78,97,75,0,0,0.002737233182415366
77,97,75,0,0,0.0009309303131885827
73,92,75,0,0,0.0006995250005275011
76,94,75,0,1,0.0016491103451699018
76,93,75,0,0,0.0009091534884646535
78,96,75,0,0,0.0004851384728681296
79,95,75,1,0,0.004087724722921848
86,96,75,0,0,0.0025907419621944427
77,97,75,1,1,0.0006853070808574557
80,96,75,1,0,0.0003218233759980649
78,94,75,0,0,0.005272570997476578
78,96,75,0,0,0.006538653280586004
75,98,75,0,0,0.0048218690790236
81,97,75,0,0,0.003659659530967474
77,97,75,0,0,0.000165297431522049
79,97,75,0,0,0.002590254647657275
77,97,75,0,0,0.003670689184218645
75,97,75,0,0,0.00011170943616889417
72,96,75,1,0,0.00044476171024143696
75,96,75,0,0,0.0010662905406206846
77,96,75,0,0,0.001364150200970471
77,96,75,0,0,0.002221479546278715
75,96,75,1,1,0.0017332033021375537
68,96,75,0,0,0.0013295477256178856
74,97,75,0,0,0.0008849436417222023
79,97,75,0,0,0.001669157762080431
76,96,75,0,0,0.00020340313494671136
79,96,75,0,0,0.00021827193268109113
78,97,75,0,1,0.001761648221872747
74,96,75,0,0,0.0010760007426142693
79,96,75,0,0,0.00163640349637717
74,93,75,0,0,0.006061519030481577
79,95,75,1,0,0.0036399653181433678
78,96,75,0,1,0.0003882935270667076
76,99,75,0,0,0.0007450705743394792
79,98,75,1,1,0.005297353491187096
76,95,75,1,0,0.0016650542384013534
78,95,75,1,1,0.00034655240597203374
82,97,75,0,0,0.0006048574578016996
76,95,75,0,0,0.0009763962007127702
80,95,75,1,0,0.0022073418367654085
75,97,75,0,0,0.003358605317771435
75,97,75,0,0,0.0003900002921000123
77,95,75,0,0,0.003329507540911436
78,96,75,0,0,0.00029476138297468424
77,95,75,0,1,0.004989062435925007
79,97,75,0,0,0.0018143263878300786
82,97,75,0,0,0.005451500881463289
77,94,75,1,1,0.000707089202478528
75,96,75,1,1,0.0023103011772036552
75,96,75,0,0,0.0016753069357946515
75,97,75,1,1,0.002700856188312173
73,94,75,0,0,0.005205852910876274
72,91,75,0,0,0.00012286023411434144
78,95,75,0,0,0.002993048168718815
76,97,75,0,0,0.0012126361252740026
85,96,75,1,1,0.0020692995749413967
80,97,75,0,0,0.001325770397670567
77,96,75,0,0,0.00406453013420105
74,96,75,1,1,0.0010627456940710545
77,93,75,0,0,0.005195567850023508
75,96,75,1,1,0.0007005032384768128
73,95,75,0,1,0.003577935742214322
79,96,75,1,0,0.002670160261914134
77,97,75,0,0,0.005446204449981451
73,95,75,0,0,0.0008407145505771041
77,94,75,0,0,0.0008232223335653543
89,97,75,0,0,0.0028456582222133875
88,99,75,0,0,0.006319872569292784
75,98,75,1,0,0.006489855702966452
76,97,75,0,0,0.0010114745236933231
80,97,75,0,0,0.0007028775289654732
77,97,75,1,0,0.003051293548196554
75,97,75,1,1,0.0017729963874444366
76,93,75,0,0,0.0007520451908931136
88,99,75,1,0,0.008855195716023445
76,94,75,0,1,0.002149438252672553
76,96,75,0,0,0.0009690747829154134
78,96,75,1,1,0.0007557319477200508
69,97,75,0,0,0.0003401236317586154
78,97,75,0,0,0.0016383947804570198
87,96,75,0,0,0.004598140250891447
77,96,75,0,0,0.00013819188461638987
74,98,75,1,1,0.0010270613711327314
73,96,75,0,0,0.0002796999178826809
70,96,75,0,0,0.0023271371610462666
86,96,75,0,0,0.0004798336885869503
77,95,75,0,0,0.002143439371138811
82,97,75,0,0,0.0037003750912845135
75,96,75,0,1,0.0010263879084959626
76,96,75,1,1,0.00046632648445665836
76,97,75,0,0,0.00564078614115715
73,97,75,1,1,0.0008623187895864248
76,95,75,0,0,0.0029137376695871353
85,97,75,0,0,0.004220001399517059
80,97,75,0,0,0.003012302564457059
74,96,75,0,0,0.004071989096701145
75,97,75,1,1,0.00015872994845267385
76,97,75,1,1,0.001989631913602352
78,96,75,0,0,0.0010974658653140068
75,96,75,0,0,0.0015992129920050502
73,95,75,0,0,0.002475828630849719
88,98,75,0,0,0.001904736622236669
73,93,75,0,0,0.002846041927114129
77,95,75,1,0,0.0025182869285345078
78,99,75,0,0,0.0002542177971918136
77,96,75,0,1,0.004762858152389526
82,97,75,0,0,0.004640768747776747
91,100,75,0,1,0.003915249835699797
74,96,75,0,0,0.0022182909306138754
89,98,75,0,1,0.001875753398053348
73,99,75,0,1,0.00434521259739995
70,96,75,0,0,0.0005571255460381508
70,96,75,0,0,0.00042589055374264717
71,97,75,0,0,0.000819759676232934
76,95,75,0,1,0.002163102151826024
77,95,75,0,0,0.0008510554907843471
77,95,75,0,1,0.006835658568888903
73,97,75,0,0,0.0008483146084472537
71,97,75,1,1,0.004852158483117819
76,97,75,0,1,0.010018385015428066
77,96,75,1,1,0.0018475221004337072
72,97,75,0,0,0.0036053499206900597
70,97,75,0,0,0.0008769131381995976
75,96,75,0,0,0.0005490405019372702
80,97,75,0,1,0.007030107080936432
76,96,75,0,0,0.0019734420347958803
73,96,75,0,1,0.002729677362367511
72,98,75,0,1,0.0064660352654755116
72,96,75,0,0,0.0021262315567582846
71,95,75,0,0,0.001865975558757782
70,97,75,0,0,0.0007504505920223892
90,99,75,0,0,0.004163332283496857
75,96,75,1,0,0.0005640658782795072
74,99,75,1,1,0.003359038382768631
74,94,75,0,0,0.000263952708337456
77,96,75,0,0,0.0018859808333218098
74,97,75,1,1,0.003483597422018647
76,97,75,1,1,0.0070439912378787994
77,97,75,0,0,0.0007164416019804776
74,96,75,1,1,0.005750563461333513
88,99,75,0,1,0.007819101214408875
79,95,75,0,1,0.00524327764287591
71,97,75,0,0,0.002779424889013171
74,96,75,1,1,0.000363940023817122
75,96,75,1,0,0.0005785911926068366
75,97,75,0,1,0.0005173443933017552
89,98,75,0,0,0.00045701293856836855
75,97,75,0,1,0.002968408400192857
75,95,75,1,1,0.0008886290015652776
79,96,75,0,0,0.011504433117806911
72,96,75,1,0,0.0007855668081901968
80,97,75,0,1,0.013014478608965874
77,98,75,0,1,0.002619785023853183
71,96,75,0,0,0.001748054986819625
91,101,75,0,0,0.0022309101186692715
78,97,75,0,1,0.003408808261156082
75,99,75,0,0,0.008943168446421623
76,95,75,0,0,0.0003102034388575703
84,95,75,1,0,0.0016516705509275198
76,96,75,0,0,0.00031285459408536553
72,97,75,0,0,0.000319550686981529
76,97,75,0,0,0.00021466701582539827
72,99,75,0,0,0.001939047477208078
76,95,75,0,1,0.004271129611879587
72,94,75,1,0,0.0014568368205800653
72,99,75,1,0,0.0007671028724871576
74,96,75,1,0,0.0012024695752188563
75,96,75,0,1,0.0038379335310310125
76,95,75,0,0,0.0005515844677574933
75,97,75,0,0,0.0037274507340043783
74,98,75,0,1,0.0033598586451262236
80,97,75,0,0,0.001181223662570119
77,97,75,0,0,0.0008862544200383127
73,93,75,0,1,0.0005357065820135176
73,93,75,0,0,0.001038776827044785
74,97,75,0,1,0.000693702429998666
77,95,75,1,1,0.003542965045198798
71,99,75,0,0,0.0015337984077632427
78,97,75,0,0,0.0016163222026079893
75,96,75,0,0,0.0006407321197912097
76,96,75,0,0,0.000915937009267509
76,96,75,1,1,0.004130075220018625
75,96,75,1,1,0.0026513386983424425
73,98,75,1,1,0.0029462906531989574
76,97,75,0,0,0.0009108769008889794
75,96,75,1,1,0.003018826711922884
71,97,75,0,1,0.00339297647587955
74,97,75,0,0,0.0006154646980576217
87,98,75,0,1,0.003954806365072727
76,97,75,0,0,0.0016720202984288335
74,97,75,1,0,0.0011575063690543175
76,97,75,0,0,0.0007244533626362681
77,96,75,1,1,0.0006570661789737642
80,96,75,0,0,0.003189887385815382
74,98,75,0,0,0.0019502725917845964
88,98,75,0,0,0.004582114517688751
80,95,75,0,1,0.013333821669220924
74,97,75,1,0,0.002160613890737295
76,98,75,0,0,0.0039343987591564655
75,95,75,0,0,0.0046152533032000065
73,96,75,1,1,0.0015612319111824036
73,98,75,0,0,0.0013172257458791137
70,89,75,0,0,0.0029460517689585686
87,96,75,0,0,0.0005069278995506465
70,95,75,0,0,0.0006507722428068519
77,97,75,0,1,0.010874701663851738
75,96,75,1,0,0.001585863996297121
76,96,75,0,0,0.0014504877617582679
76,97,75,1,1,0.005959581583738327
71,97,75,0,0,0.002172657987102866
72,96,75,0,0,0.002273340243846178
78,97,75,0,0,0.006588363088667393
73,97,75,1,0,0.0005737235769629478
75,96,75,1,0,0.005354288034141064
74,98,75,0,0,0.0008341106586158276
76,96,75,1,0,0.00273859198205173
88,98,75,0,0,0.0012126333313062787
73,99,75,0,0,0.0015951077220961452
77,96,75,1,1,0.0014036906650289893
76,96,75,0,0,0.0007800125167705119
72,98,75,0,1,0.00611442094668746
73,97,75,0,0,0.000828877033200115
75,97,75,1,1,0.003078407607972622
73,96,75,0,0,0.00047088059363886714
75,96,75,0,1,0.006552500184625387
89,98,75,0,0,0.0021584390196949244
76,97,75,0,1,0.0182717926800251
79,97,75,0,1,0.005318485666066408
72,97,75,1,0,0.0010081802029162645
88,99,75,0,1,0.014903012663125992
76,96,75,0,0,0.0018559596501290798
69,87,75,0,1,0.0017738417955115438
71,98,75,0,0,0.0014037878718227148
78,97,75,0,1,0.018533125519752502
79,97,75,0,0,0.006466533988714218
75,97,75,1,0,0.001336089801043272
73,93,75,0,0,0.00010874233703361824
76,97,75,0,0,0.004046258050948381
74,96,75,1,1,0.002977234311401844
71,98,75,1,1,0.0017852799501270056
87,97,75,0,0,0.00024409056641161442
78,97,75,0,1,0.005825219675898552
71,98,75,0,0,0.0011105804005637765
76,96,75,0,0,0.0017193466192111373
74,98,75,1,1,0.01099975686520338
72,98,75,0,0,0.0033659592736512423
73,99,75,1,1,0.0035672371741384268
73,96,75,1,0,0.00047722412273287773
79,96,75,0,0,0.0025211931206285954
75,95,75,0,0,0.0003581776691135019
71,97,75,0,0,0.0009941726457327604
76,96,75,0,1,0.005038504488766193
70,97,75,0,0,0.001962987706065178
80,97,75,0,1,0.0053244950249791145
75,96,75,0,0,0.0009674674947746098
74,97,75,1,1,0.000572516000829637
